id1,id2,distance
Q2vefh0tGhtCGQDK1FI7cw,ssK5vKQ_eN0VyGoYKOmkeQ,441
Q2vefh0tGhtCGQDK1FI7cw,tSZTPA7uERhWkKq_jbl3Eg,209
Q2vefh0tGhtCGQDK1FI7cw,bSy6VVJIdYPza1Bj9_Eicw,450
Q2vefh0tGhtCGQDK1FI7cw,Z5iQ4LXTbNbYZ5HkpJVWBQ,279
Q2vefh0tGhtCGQDK1FI7cw,dYiOhCuOWJRlwOZb1lCBsA,489
Q2vefh0tGhtCGQDK1FI7cw,gHku_SsNAUoakyEzFOg5oQ,219
Q2vefh0tGhtCGQDK1FI7cw,L-rxDclJXRTzWZO5wYr3Fw,350
Q2vefh0tGhtCGQDK1FI7cw,jY3BW51eyl7RA3Jq2tlLAg,93
Q2vefh0tGhtCGQDK1FI7cw,ZdEohT36LcY3eKh4fJMGRQ,378
Q2vefh0tGhtCGQDK1FI7cw,hLpJP1rngQUeWokxTL1BDw,343
Q2vefh0tGhtCGQDK1FI7cw,B5Argnh7XDyvoXaNvWuRPA,432
Q2vefh0tGhtCGQDK1FI7cw,CkWEtj4Y8sG-U9x2eoejvw,488
Q2vefh0tGhtCGQDK1FI7cw,_X62IwrLZGLCS3vpKL7oeg,238
Q2vefh0tGhtCGQDK1FI7cw,mae3j0cbpFrkQBLa048h8w,439
Q2vefh0tGhtCGQDK1FI7cw,1I9GMnWSRQSjhwR8aTcDqg,394
Q2vefh0tGhtCGQDK1FI7cw,BzRnDXdRg7ra5ppHU2Jixw,360
Q2vefh0tGhtCGQDK1FI7cw,sQNXJVQ-nmy8tHWTuWG_MQ,457
Q2vefh0tGhtCGQDK1FI7cw,9IX9YIOjgVYWh0sB4BaPqA,386
Q2vefh0tGhtCGQDK1FI7cw,F8H2ZR1B_FWeGX_R3zCi7g,369
Q2vefh0tGhtCGQDK1FI7cw,E5aC5Nfc3Y_3EoFRjAsu7A,175
Q2vefh0tGhtCGQDK1FI7cw,A0lj5Ivkjt0jROHDxDbVQA,393
Q2vefh0tGhtCGQDK1FI7cw,QB9tPW5xpZUsrajuqdY2cQ,190
Q2vefh0tGhtCGQDK1FI7cw,eK75SDKcHp4FqM-EOiKjuA,297
Q2vefh0tGhtCGQDK1FI7cw,sOCzxcEo5v1yT-OzBriekA,456
Q2vefh0tGhtCGQDK1FI7cw,iCUYMt3bBfslh7WDuBtBDg,481
Q2vefh0tGhtCGQDK1FI7cw,UTkgvUVBp86v-UvypERqbA,395
Q2vefh0tGhtCGQDK1FI7cw,vdQLCK1Y--vI2Oq7Nfm0nw,223
Q2vefh0tGhtCGQDK1FI7cw,e0rUVB3QuktBGMwkkYOyHQ,421
Q2vefh0tGhtCGQDK1FI7cw,9yoVzC9qgUU6bM3tVdEggA,380
Q2vefh0tGhtCGQDK1FI7cw,IUDRvjX9gzMYm9D7TGR2Zw,122
Q2vefh0tGhtCGQDK1FI7cw,4vew4SBY4wc13Ez46FFDVA,200
Q2vefh0tGhtCGQDK1FI7cw,twtQdGZ5eIwFxF8aHw8GeA,495
Q2vefh0tGhtCGQDK1FI7cw,dVMYvus02Z3BjrAtlXSvNA,45
Q2vefh0tGhtCGQDK1FI7cw,GKbGVXM6ZEeGb-y7IdMpFA,52
Q2vefh0tGhtCGQDK1FI7cw,cZ8p_myiAYsAbJqbKB0faA,374
Q2vefh0tGhtCGQDK1FI7cw,uRZk64TYGR3aeN3_zptL8w,281
Q2vefh0tGhtCGQDK1FI7cw,FBomrI9_UBVf-CN8F3aLag,103
Q2vefh0tGhtCGQDK1FI7cw,KaBMieCJx7VPyESHk3iOpQ,100
Q2vefh0tGhtCGQDK1FI7cw,hNsbCjBFaNHLq1neWdvMhg,138
Q2vefh0tGhtCGQDK1FI7cw,TWv-iZVi8UOdtHnCL-6PDQ,238
Q2vefh0tGhtCGQDK1FI7cw,e9RQz4EG1ThimFpZpGaGiA,495
Q2vefh0tGhtCGQDK1FI7cw,oHGruXffHZGRHQDtnUAWjA,100
Q2vefh0tGhtCGQDK1FI7cw,paVFev1_qM5wioOEQGnavw,428
Q2vefh0tGhtCGQDK1FI7cw,eSNhfcGEO0PaYPWf9wKBYg,281
