id1,id2,distance
132,3833,263
132,4750,180
132,6092,51
132,6650,9
132,8733,42
132,10204,89
132,12365,146
132,15751,143
132,17889,214
132,17952,161
132,22420,8
132,26921,146
132,29911,22
132,30218,383
132,30394,112
132,31355,203
132,33573,153
132,34697,344
132,35884,212
132,36215,155
132,37776,115
132,41685,203
132,43324,253
132,43954,1
132,44492,70
132,46165,160
132,46820,178
132,50126,328
132,51352,179
132,52681,31
132,55790,58
132,57432,327
132,59483,108
132,60414,358
132,61870,160
132,67421,375
132,68735,306
132,68778,22
132,69410,7
132,70748,30
132,71053,136
132,72106,304
132,74151,25
132,74339,79
132,74614,298
132,77329,167
132,78242,65
132,81235,131
132,82464,8
132,83500,205
132,84435,9
132,84929,9
132,85438,1
132,86364,109
132,89408,85
132,89830,46
132,91887,45
132,93392,119
132,94503,182
132,95332,139
132,96970,203
132,99135,145
132,99968,85
132,101966,1
132,104290,310
132,106870,112
132,111963,306
132,113899,127
132,114042,500
132,114449,407
132,115713,11
132,116036,359
132,119844,165
132,119890,463
132,121294,407
132,123208,403
132,127987,317
132,130542,11
132,132613,77
132,132761,4
132,135022,400
132,135728,145
132,136533,190
132,137295,319
132,137516,317
132,137829,104
132,141197,159
132,142813,474
132,144623,107
132,145759,147
132,147568,398
132,148046,48
132,149537,10
132,149571,260
132,150586,465
132,153312,233
132,154400,250
132,157555,380
132,157667,290
132,160150,90
149,3203,409
149,4261,109
149,4272,410
149,5077,220
149,5121,281
149,7006,370
149,10721,474
149,10824,150
149,11006,213
149,15234,409
149,17048,346
149,22063,340
149,22535,248
149,25242,303
149,25803,126
149,27125,271
149,27368,225
149,29871,336
149,30708,311
149,34004,205
149,35318,284
149,37121,244
149,38242,488
149,41669,456
149,41776,476
149,43842,166
149,43950,495
149,44765,212
149,46556,354
149,47585,188
149,52111,199
149,54752,8
149,55322,59
149,55605,445
149,56721,27
149,62191,179
149,65591,480
149,66122,343
149,68481,180
149,69037,396
149,69697,428
149,69742,120
149,71392,275
149,71968,144
149,72232,211
149,73796,422
149,74113,65
149,75588,313
149,76072,280
149,76745,216
149,78139,233
149,80041,272
149,85179,361
149,85832,226
149,89165,206
149,91575,166
149,95977,266
149,97676,175
149,99622,73
149,101793,367
149,105821,404
149,106448,417
149,106702,54
149,106878,246
149,107708,307
149,107807,244
149,110133,106
149,110365,282
149,113494,5
149,117415,105
149,117901,259
149,118811,211
149,118816,42
149,121024,144
149,124550,488
149,125179,488
149,127303,275
149,130341,491
149,132007,7
149,132011,64
149,138863,459
149,139601,317
149,139909,441
149,141161,273
149,141596,117
149,142888,18
149,144839,136
149,148374,293
149,149905,213
149,150619,483
149,156031,272
149,157442,365
149,157458,498
149,159463,474
218,1662,418
218,11510,230
218,24426,430
218,27123,339
218,32772,327
218,33430,405
218,33499,353
218,33730,376
218,33995,43
218,34186,42
218,34625,10
218,35178,180
218,38021,69
218,44667,40
218,53600,363
218,55210,128
218,56231,198
218,56470,51
218,59702,440
218,64098,106
218,68920,26
218,70690,259
218,71941,44
218,74998,58
218,80245,74
218,82415,64
218,83398,28
218,84854,136
218,89229,16
218,93495,169
218,94835,415
218,102142,99
218,104962,15
218,125050,73
218,126574,281
218,127169,453
218,127197,44
218,127489,69
218,127894,398
218,135903,482
218,143568,60
218,151894,353
218,154278,369
218,154899,59
218,159193,141
280,5865,332
280,22334,55
280,24426,441
280,29963,302
280,33730,496
280,43374,392
280,51746,392
280,54077,360
280,59702,431
280,77511,2
280,78835,378
280,80085,97
280,81445,85
280,81506,282
280,82063,291
280,87102,187
280,89924,214
280,91153,335
280,94588,3
280,94835,456
280,101971,16
280,105871,368
280,108027,187
280,114031,95
280,130672,141
280,131160,218
280,132148,349
280,133011,363
280,133476,159
280,135903,390
280,144011,215
280,146061,293
280,147489,191
280,148839,81
280,149854,352
288,7974,95
288,10146,142
288,10276,368
288,11589,269
288,19124,100
288,27341,32
288,27415,351
288,29478,82
288,30165,38
288,35135,287
288,41096,95
288,46623,202
288,49068,62
288,51197,69
288,52151,60
288,54204,245
288,59000,55
288,63698,50
288,71540,353
288,74558,174
288,81736,438
288,91325,59
288,104621,160
288,106013,354
288,109324,331
288,109423,261
288,112554,341
288,114513,238
288,122757,438
288,130819,127
288,137224,28
288,146050,80
288,146996,152
288,150897,99
288,151968,90
288,153967,480
288,156650,204
490,1021,485
490,1830,257
490,2892,178
490,7772,355
490,7804,50
490,10127,356
490,12174,310
490,13853,41
490,17170,353
490,21521,399
490,22364,248
490,23484,481
490,26915,142
490,27872,400
490,28169,215
490,29347,461
490,30671,37
490,30762,411
490,34883,353
490,35269,361
490,36661,7
490,40162,497
490,42987,85
490,43475,459
490,45880,470
490,52773,344
490,52954,59
490,54356,466
490,55497,275
490,56126,460
490,59713,327
490,67638,152
490,70710,394
490,73806,368
490,75324,498
490,76500,117
490,79587,136
490,82225,436
490,86657,463
490,89490,438
490,95116,492
490,97491,7
490,104715,333
490,104734,336
490,105196,421
490,107642,474
490,108784,454
490,110192,42
490,111358,433
490,113255,468
490,113517,133
490,113940,58
490,114020,322
490,115489,467
490,118183,424
490,120222,53
490,122354,108
490,122900,52
490,124515,37
490,126900,99
490,127460,476
490,133120,83
490,134266,272
490,134938,272
490,135296,467
490,135612,14
490,143728,46
490,145079,389
490,149103,37
490,149531,224
490,149899,472
490,152112,407
490,152226,271
490,153274,172
490,154036,25
490,158834,471
490,160048,401
503,2784,362
503,5874,121
503,6166,265
503,7067,83
503,10461,12
503,12251,21
503,13699,52
503,13753,461
503,19053,29
503,20170,33
503,20753,18
503,21483,27
503,21863,46
503,27899,121
503,28414,28
503,47459,267
503,48214,98
503,55960,428
503,58173,131
503,66322,218
503,67982,96
503,68184,205
503,69467,53
503,75687,428
503,77163,365
503,77546,305
503,77632,345
503,79930,165
503,82175,334
503,83435,88
503,83587,174
503,90359,438
503,90795,221
503,91615,39
503,91713,346
503,95137,48
503,96026,106
503,98965,190
503,99257,36
503,104137,357
503,105524,3
503,105665,5
503,106070,258
503,115744,189
503,116421,129
503,117993,234
503,118726,12
503,119613,428
503,122202,253
503,126014,416
503,127669,112
503,128397,95
503,132025,134
503,133514,262
503,134155,280
503,134172,194
503,136396,3
503,137654,107
503,137713,182
503,140155,137
503,140304,68
503,150117,128
503,150768,93
503,152587,230
503,154735,90
534,689,456
534,737,154
534,1960,57
534,4644,454
534,4738,45
534,27076,51
534,30836,285
534,32151,156
534,38107,255
534,39630,11
534,48748,430
534,53654,52
534,55910,41
534,57543,97
534,57909,293
534,66507,356
534,68173,264
534,69715,139
534,72058,416
534,73168,2
534,73871,272
534,75632,360
534,76654,33
534,78543,458
534,79845,356
534,85516,119
534,85725,248
534,88532,270
534,89791,414
534,91626,433
534,97924,255
534,100311,233
534,100527,25
534,100987,73
534,109409,160
534,109448,75
534,110486,314
534,112348,78
534,112661,120
534,113697,91
534,121067,126
534,123066,471
534,126747,38
534,128581,36
534,129251,22
534,130416,154
534,134050,128
534,134145,178
534,137532,441
534,138727,80
534,138732,109
534,139269,57
534,143471,158
534,144529,453
534,144583,181
534,149112,181
534,150328,44
534,153636,61
534,153884,118
534,154716,210
534,156345,37
603,1218,410
603,2996,420
603,6109,169
603,6415,328
603,8865,326
603,9038,338
603,9293,390
603,9734,417
603,11678,10
603,15145,23
603,19723,173
603,19968,145
603,23318,260
603,23525,413
603,23996,152
603,24058,44
603,25163,175
603,30793,310
603,35554,416
603,36932,215
603,40060,268
603,40285,127
603,43332,54
603,44354,290
603,45352,321
603,55972,94
603,59630,32
603,61628,114
603,66648,107
603,66921,162
603,70198,235
603,70815,134
603,71047,16
603,71321,250
603,73938,147
603,75578,135
603,76463,255
603,76615,181
603,78268,332
603,78289,311
603,79095,413
603,79883,304
603,80202,178
603,80387,48
603,82209,3
603,85405,253
603,86622,194
603,93888,6
603,94454,206
603,97254,74
603,98269,146
603,99191,410
603,103520,476
603,104478,271
603,107353,418
603,107608,67
603,108021,61
603,110310,424
603,111292,68
603,112086,375
603,113640,61
603,114382,174
603,114500,418
603,114928,418
603,115756,483
603,116784,106
603,116844,492
603,119114,134
603,121445,487
603,121797,97
603,122374,262
603,125768,157
603,125876,287
603,126268,156
603,129164,246
603,130777,186
603,132102,120
603,135091,337
603,136157,221
603,136327,288
603,139604,108
603,140041,347
603,143177,256
603,144398,8
603,145262,42
603,147078,489
603,147641,38
603,149172,187
603,152342,6
603,152393,469
603,152967,489
603,154466,117
603,154681,275
603,154994,63
603,157510,171
603,160034,315
613,11571,399
613,13044,0
613,13376,326
613,24216,235
613,30746,264
613,31115,101
613,35974,264
613,40452,433
613,41524,454
613,44604,85
613,45239,212
613,55250,468
613,55948,24
613,60918,69
613,61368,430
613,62183,185
613,64654,451
613,65052,352
613,65328,367
613,68891,356
613,71220,162
613,72615,370
613,72681,305
613,76609,299
613,77352,54
613,78747,328
613,83903,46
613,85393,4
613,85562,241
613,86560,215
613,91065,325
613,92586,179
613,94013,342
613,97440,399
613,108788,414
613,111406,290
613,111458,366
613,117315,76
613,124590,371
613,134412,272
613,135651,282
613,136040,391
613,136834,3
613,138784,218
613,139808,478
613,143083,331
613,153618,261
613,153765,342
613,155537,25
613,156103,441
613,160555,15
618,1133,50
618,2589,221
618,11075,32
618,21704,19
618,24912,140
618,34315,60
618,35252,23
618,47445,16
618,47673,481
618,69154,9
618,70140,128
618,80504,120
618,83921,27
618,91196,18
618,92530,50
618,101637,113
618,131437,89
618,149052,432
618,151491,94
689,737,303
689,4644,2
689,9210,475
689,14713,164
689,15162,323
689,17187,491
689,29762,330
689,30836,171
689,32151,300
689,38107,201
689,39630,445
689,50448,500
689,55910,497
689,66507,100
689,68173,192
689,73168,454
689,73871,184
689,75632,97
689,76180,490
689,76654,489
689,78543,2
689,79845,100
689,80430,229
689,85516,337
689,88532,186
689,91626,23
689,93982,171
689,97325,371
689,97924,202
689,98118,500
689,100527,431
689,100886,464
689,106891,434
689,109409,296
689,109448,381
689,112348,379
689,112765,186
689,113697,365
689,121067,330
689,123066,14
689,126747,418
689,128531,480
689,128581,493
689,129251,478
689,129587,493
689,134145,278
689,137532,16
689,138732,347
689,139205,160
689,144529,3
689,144583,275
689,144853,321
689,150328,500
689,153884,338
689,153990,461
689,154716,246
689,156345,493
737,1960,210
737,4644,300
737,4738,199
737,14713,467
737,27076,204
737,30836,132
737,32151,3
737,38107,102
737,39630,142
737,53654,205
737,55910,194
737,57543,251
737,57909,447
737,66507,203
737,68173,110
737,69715,292
737,73168,152
737,73871,118
737,75632,206
737,76654,187
737,78543,305
737,79845,203
737,85516,34
737,85725,402
737,88532,116
737,91626,280
737,93982,474
737,97924,101
737,100311,387
737,100527,129
737,100987,226
737,109409,7
737,109448,78
737,110486,467
737,112348,76
737,112661,273
737,112765,488
737,113697,62
737,121067,27
737,123066,317
737,126747,115
737,128581,190
737,129251,175
737,130416,307
737,134050,282
737,134145,25
737,137532,287
737,138727,234
737,138732,45
737,139205,463
737,139269,210
737,143471,312
737,144529,300
737,144583,27
737,149112,334
737,150328,197
737,153636,214
737,153884,35
737,154716,56
737,156345,190
847,8027,166
847,10714,59
847,13431,139
847,16342,209
847,20193,122
847,24778,162
847,28703,21
847,30465,80
847,31093,179
847,42480,167
847,43200,476
847,49915,139
847,50281,463
847,54497,228
847,56814,34
847,58555,104
847,64525,84
847,64799,216
847,73125,21
847,77605,296
847,84744,465
847,85241,470
847,85950,64
847,88812,254
847,88874,313
847,89786,184
847,90950,402
847,97983,323
847,99899,281
847,100936,458
847,103006,486
847,107706,184
847,109780,50
847,117645,403
847,119159,370
847,131182,465
847,133910,368
847,135245,403
847,152324,491
847,152940,191
847,153044,352
847,155172,123
868,3065,325
868,11679,450
868,13307,359
868,18017,5
868,21973,338
868,30068,65
868,42329,391
868,45304,99
868,46206,333
868,49337,431
868,49547,100
868,50777,294
868,59664,498
868,65856,331
868,75056,308
868,121812,174
868,125987,358
868,130553,492
868,140456,497
868,149661,67
927,1360,197
927,4950,202
927,9352,149
927,10127,422
927,10710,266
927,11705,380
927,12174,467
927,14679,117
927,15275,489
927,17170,425
